34.706202,135.501789,0,1752136167938
34.706200,135.501788,0,1752136168819
34.706133,135.501783,0,1752136172843
34.706184,135.501792,0,1752136173793
34.706197,135.501783,0,1752136174743
34.706253,135.501746,0,1752136175693
34.706252,135.501753,0,1752136176643
34.706250,135.501750,0,1752136177593
34.706251,135.501745,0,1752136178543
34.706253,135.501741,0,1752136179493
34.706250,135.501744,0,1752136180443
34.706243,135.501737,0,1752136181393
34.706244,135.501740,0,1752136182343
34.706242,135.501739,0,1752136183293
34.706242,135.501739,0,1752136184243
34.706258,135.501733,0,1752136185193
34.706257,135.501726,0,1752136186143
34.706237,135.501730,0,1752136187093
34.706232,135.501723,0,1752136188043
34.706222,135.501726,0,1752136189001
34.706203,135.501732,0,1752136190001
34.706183,135.501743,0,1752136191001
34.706156,135.501752,0,1752136192001
34.706147,135.501747,0,1752136193000
34.706141,135.501756,0,1752136194000
34.706135,135.501755,0,1752136195000
34.706123,135.501754,0,1752136196000
34.706098,135.501758,0,1752136197000
34.706088,135.501759,0,1752136198000
34.706082,135.501754,0,1752136199000
34.706070,135.501752,0,1752136200000
34.706050,135.501751,0,1752136201000
34.706036,135.501748,0,1752136202000
34.706029,135.501742,0,1752136203000
34.705985,135.501724,0,1752136204000
34.705969,135.501733,0,1752136205000
34.705954,135.501738,0,1752136206000
34.705940,135.501749,0,1752136207000
34.705931,135.501750,0,1752136208000
34.705918,135.501752,0,1752136209000
34.705903,135.501752,0,1752136210000
34.705890,135.501755,0,1752136211000
34.705883,135.501757,0,1752136212000
34.705876,135.501749,0,1752136213000
34.705872,135.501744,0,1752136214000
34.705861,135.501739,0,1752136215000
34.705851,135.501750,0,1752136216000
34.705844,135.501747,0,1752136217000
34.705838,135.501756,0,1752136218000
34.705836,135.501765,0,1752136219000
34.705822,135.501767,0,1752136220000
34.705814,135.501764,0,1752136221000
34.705811,135.501767,0,1752136222000
34.705809,135.501763,0,1752136223000
34.705794,135.501741,0,1752136224000
34.705777,135.501718,0,1752136225000
34.705757,135.501720,0,1752136226000
34.705742,135.501707,0,1752136227000
34.705730,135.501697,0,1752136228000
34.705715,135.501684,0,1752136229000
34.705711,135.501679,0,1752136230000
34.705688,135.501666,0,1752136231000
34.705663,135.501651,0,1752136232000
34.705647,135.501641,0,1752136233000
34.705636,135.501631,0,1752136234000
34.705621,135.501624,0,1752136235000
34.705612,135.501620,0,1752136236000
34.705598,135.501613,0,1752136237000
34.705586,135.501607,0,1752136238000
34.705575,135.501608,0,1752136239000
34.705564,135.501610,0,1752136240000
34.705556,135.501607,0,1752136241000
34.705549,135.501603,0,1752136242000
34.705531,135.501600,0,1752136243000
34.705522,135.501600,0,1752136244000
34.705511,135.501605,0,1752136245000
34.705501,135.501605,0,1752136246000
34.705490,135.501607,0,1752136247000
34.705476,135.501608,0,1752136248000
34.705459,135.501609,0,1752136249000
34.705447,135.501609,0,1752136250000
34.705438,135.501608,0,1752136251000
34.705430,135.501606,0,1752136252000
34.705416,135.501602,0,1752136253000
34.705413,135.501601,0,1752136254000
34.705408,135.501603,0,1752136255000
34.705401,135.501604,0,1752136256000
34.705404,135.501604,0,1752136257000
34.705398,135.501602,0,1752136258000
34.705392,135.501606,0,1752136259000
34.705380,135.501608,0,1752136260000
34.705377,135.501611,0,1752136261000
34.705376,135.501610,0,1752136262000
34.705372,135.501609,0,1752136263000
34.705361,135.501613,0,1752136264000
34.705358,135.501617,0,1752136265000
34.705348,135.501619,0,1752136266000
34.705338,135.501624,0,1752136267000
34.705336,135.501630,0,1752136268000
34.705334,135.501635,0,1752136269000
34.705324,135.501635,0,1752136270000
34.705313,135.501647,0,1752136271000
34.705301,135.501643,0,1752136272000
34.705290,135.501651,0,1752136273000
34.705269,135.501655,0,1752136274000
34.705255,135.501664,0,1752136275000
34.705244,135.501670,0,1752136276000
34.705237,135.501676,0,1752136277000
34.705229,135.501681,0,1752136278000
34.705223,135.501685,0,1752136279000
34.705212,135.501691,0,1752136280000
34.705201,135.501697,0,1752136281000
34.705194,135.501700,0,1752136282000
34.705189,135.501703,0,1752136283000
34.705185,135.501703,0,1752136284000
34.705182,135.501707,0,1752136285000
34.705174,135.501710,0,1752136286000
34.705168,135.501720,0,1752136287000
34.705155,135.501730,0,1752136288000
34.705146,135.501735,0,1752136289000
34.705146,135.501739,0,1752136290000
34.705132,135.501751,0,1752136291000
34.705126,135.501753,0,1752136292000
34.705126,135.501754,0,1752136293000
34.705122,135.501757,0,1752136294000
34.705116,135.501754,0,1752136295000
34.705097,135.501753,0,1752136296000
34.705091,135.501749,0,1752136297000
34.705062,135.501747,0,1752136298000
34.705047,135.501737,0,1752136299000
34.705033,135.501726,0,1752136300000
34.705024,135.501718,0,1752136301000
34.704994,135.501711,0,1752136302000
34.704961,135.501708,0,1752136303001
34.704953,135.501719,0,1752136304001
34.704943,135.501725,0,1752136305001
34.704927,135.501739,0,1752136306001
34.704918,135.501756,0,1752136307001
34.704897,135.501757,0,1752136308001
34.704877,135.501761,0,1752136309001
34.704867,135.501760,0,1752136310001
34.704852,135.501760,0,1752136311001
34.704837,135.501760,0,1752136312001
34.704829,135.501761,0,1752136313001
34.704822,135.501756,0,1752136314001
34.704804,135.501758,0,1752136315001
34.704789,135.501754,0,1752136316001
34.704769,135.501758,0,1752136317001
34.704760,135.501759,0,1752136318001
34.704749,135.501758,0,1752136319001
34.704733,135.501761,0,1752136320001
34.704721,135.501758,0,1752136321001
34.704712,135.501752,0,1752136322001
34.704698,135.501748,0,1752136323001
34.704680,135.501734,0,1752136324001
34.704652,135.501726,0,1752136325001
34.704636,135.501723,0,1752136326001
